elevation,slope,aspect,distance_to_roads,lst,ndvi,precip,fire_label
198.0,89.98727,36.869896,0.009718253,37.623718429345814,0.31347150540359586,127.16128166442915,0
285.0,89.98953,189.46231,0.001001542,38.0182215946333,0.3322610999794559,73.70908250884348,0
3524.0,89.99906,240.04639,0.031467453,19.376824224796056,0.531140338539237,169.96623854469527,0
5057.0,89.99912,206.21138,0.103016615,3.1412231496315854,-0.01826723959583292,202.99305976294582,0
224.0,89.99252,176.63354,0.0008784105,28.432669566782067,0.4337999132920725,424.96265951468814,1
1218.0,89.99856,302.074,0.00027777778,21.813247139919568,0.541644438171202,460.1475004962444,0
204.0,89.96817,270.0,0.0058001704,28.62923634018715,0.6024840416301473,641.7628035473093,0
300.0,89.99051,153.43495,0.012963625,32.971716043017864,0.6743637672546015,328.72608652759476,1
6103.0,89.999756,229.76364,0.04117113,1.9882264020652558,-0.04637161062999135,260.41714350407784,0
1691.0,89.99829,149.30028,0.0042035403,23.746992541432032,0.47579907334206223,103.49717649887866,1
236.0,89.99153,176.18593,0.00027777778,30.10362428234211,0.3678311431615844,14.477059014305695,1
5505.0,89.99785,123.95906,0.082759604,-7.749853150765079,-0.027585800815132993,129.08045100970034,0
1783.0,89.99876,164.74487,0.00062113,24.57861972753753,0.5609066752485712,73.69990865204728,0
4664.0,89.99918,219.80557,0.032089043,1.649636198451035,-0.023137292609779626,91.7026375106751,0
1123.0,89.99931,188.65254,0.00055555557,25.440805977074376,0.473103193480886,113.76112228564898,0
1452.0,89.99901,163.25803,0.012225379,24.751741456080993,0.6405120988623063,44.03882764313812,0
231.0,89.981995,135.0,0.0003928371,29.831548110137184,0.6546038250505164,1122.4753917883895,1
575.0,89.979866,288.43494,0.014667087,27.62468596408214,0.6085419868515558,533.838018353436,0
2260.0,89.99905,240.36162,0.003611111,13.752591357487432,0.5568370460529501,47.38928161444545,1
1883.0,89.99915,183.81407,0.030692874,15.685870464289609,0.592981342486612,24.39024956599277,1
1636.0,89.99902,203.4287,0.0028327887,16.55866444523225,0.5207288581764019,20.89600871210848,1
1466.0,89.99928,283.33276,0.0040445053,17.60889492993131,0.5990888436014516,12.288844494857521,1
